Date,Type,Link
2026-02-03 12:00:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7424074276359774208
2026-02-03 11:59:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7424143708125622273
2026-02-01 22:03:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7421945161561190401?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7421945161561190401%2C7423808937822605313%29
2026-01-31 21:31:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7422748062449741824
2026-01-31 17:34:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7423046600383606784
2026-01-31 14:32:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7423041670973181955
2026-01-31 14:32:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7422645561482260480
2026-01-30 03:14:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7422471988323098626
2026-01-29 23:40:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7422765347214221312
2026-01-29 11:24:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7419134965411643392
2026-01-28 00:15:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7421981172613963776
2026-01-28 00:08:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7422008377725296643
2026-01-28 00:08:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7421914942683123712
2026-01-28 00:07:43,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7422025896070463488
2026-01-27 12:23:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7419430749046734848
2026-01-27 12:20:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7421583856333479936
2026-01-25 20:25:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7417594078646714369
2026-01-24 01:52:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7416675681561927680
2026-01-24 01:51:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7418670350315696128
2026-01-24 01:49:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7420450260520554496
2026-01-23 04:25:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7414043172554764288
2026-01-23 02:20:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7420246898445303808
2026-01-23 00:04:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7420091888508096512
2026-01-23 00:03:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7420227031986204672
2026-01-22 12:20:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7417254334134022144
2026-01-22 12:19:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7417628895799074816
2026-01-22 12:18:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7418678991022178304
2026-01-22 12:17:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7419355745839640576
2026-01-20 23:56:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7418795701939326976
2026-01-20 23:54:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7419438691837931520
2026-01-20 14:06:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7419026269868150784
2026-01-20 14:05:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7417264805213851648
2026-01-20 01:41:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7419084189523750912
2026-01-19 18:54:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7419074085026091008
2026-01-19 02:22:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7418826994202669056
2026-01-18 00:10:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7415429083905331201
2026-01-17 19:45:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7417640130636648448
2026-01-17 19:43:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7413936971582078976
2026-01-17 16:19:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7417232934350274560
2026-01-17 16:17:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7414377913099137024
2026-01-17 16:16:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7413951640484929538
2026-01-16 04:15:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7417283686984761344
2026-01-16 04:13:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7417756893789577216
2026-01-16 04:13:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7417379439312949249
2026-01-16 00:27:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7417644639395971072
2026-01-15 12:37:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7417260658939056128?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7417260658939056128%2C7417263287723290626%29
2026-01-15 12:36:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7417315072185917440
2026-01-14 03:20:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7410193285673091074
2026-01-14 03:19:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7416739151263469568
2026-01-14 03:15:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7412196444687978496
2026-01-14 03:13:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7407063664559734784
2026-01-14 03:13:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7412165111383031809
2026-01-14 03:12:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7414133032640495616
2026-01-14 03:12:09,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7415218272545214464
2026-01-14 00:10:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7416982433738428416
2026-01-13 23:02:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7416962693955338240
2026-01-13 18:50:45,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7416511556160626688
2026-01-13 18:50:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7391551840460365824
2026-01-13 18:48:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7416831044236226560
2026-01-13 18:48:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7416871663671197696?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7416871663671197696%2C7416882025363787777%29
2026-01-13 01:41:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7416509165617029120
2026-01-11 23:06:33,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7416251924917735424
2026-01-11 03:33:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7415935489658322944
2026-01-11 03:31:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7414017004493234177
2026-01-10 23:58:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7414776897986899968
2026-01-10 19:58:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7415179465825107968
2026-01-10 19:54:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7415381823561920512
2026-01-09 12:19:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7414739366629273600
2026-01-09 12:18:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7415245237075447808
2026-01-09 02:58:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7414687702777856000
2026-01-09 02:55:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7414369622319079424
2026-01-09 00:12:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7415059714348101633?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7415059714348101633%2C7415144928739250176%29
2026-01-09 00:09:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7415117069060583424
2026-01-06 02:35:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7414063392233123842
2026-01-04 22:37:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7413347868201316352
2026-01-02 17:28:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7412876148285521920
2026-01-01 19:37:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7412530394199199744
2026-01-01 02:36:36,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7412275559151525888
2025-12-31 22:09:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7412161378561523713
2025-12-31 22:05:33,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7412205229473095681
2025-12-25 15:45:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7406340518936387584
2025-12-21 06:33:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A2784738-7407510411488624640
2025-12-19 03:23:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7407467792930680832
2025-12-16 02:08:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7406002042898722816
2025-12-15 22:58:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7406385297908826112
2025-12-12 13:24:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7404591061198741504
2025-12-12 13:21:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7404933039388180481
2025-12-10 18:05:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7404180567132516353?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7404180567132516353%2C7404191909629501440%29
2025-12-08 13:33:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7401990210642710528
2025-12-08 01:34:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7402824813863510018
2025-12-05 01:02:48,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7402155719623413760
2025-12-04 18:52:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7400975339247570944
2025-12-04 18:48:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7401790540369080322
2025-12-04 11:55:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7402196297140617216
2025-12-03 23:07:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7402006229574860800?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7402006229574860800%2C7402021493167128576%29
2025-12-03 12:09:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7401457981596598273
2025-11-29 20:30:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7400378109570576384?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7400378109570576384%2C7400626090668343296%29
2025-11-27 22:14:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7399759840459378688
2025-11-23 21:58:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7398116311450578944
2025-11-23 21:57:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7396613451307020292
2025-11-23 21:56:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7398122321313574912
2025-11-21 21:44:30,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7397377728523550721
2025-11-21 21:39:01,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7397698478820380672
2025-11-20 16:18:41,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7397272646129807360
2025-11-20 12:19:15,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7396925318223060993?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7396925318223060993%2C7397074347720404992%29
2025-11-18 22:40:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7396257705927032832
2025-11-18 22:38:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7396558906245664768
2025-11-18 02:26:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7386393410900860928
2025-11-16 13:12:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7394807023122563072
2025-11-15 20:02:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A961087-7394529565706158080
2025-11-14 00:26:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7386462658075623425
2025-11-14 00:25:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7394465033843499008
2025-11-14 00:24:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7394377188982149120
2025-11-13 13:12:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7394575986459205632
2025-11-12 13:47:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7394020828285173761
2025-11-12 13:47:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7394033662742396928
2025-11-12 01:31:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7394018646798532608
2025-11-10 22:32:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7393669173618311168
2025-11-10 13:17:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7389464440653508608
2025-11-10 13:16:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7392371494162493441
2025-11-10 13:16:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7392291460936683520
2025-11-10 13:16:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7392538948721418240
2025-11-10 13:15:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7391885785907548160
2025-11-06 01:34:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7390132105449734144
2025-11-06 01:33:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7391218102820253697
2025-11-06 01:33:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7391547454002794496
2025-11-06 01:31:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7391079792588206080
2025-11-06 01:30:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7391560307971833856
2025-11-05 00:20:05,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7391533561025159169
2025-11-01 21:31:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7390125307732717568
2025-10-31 10:56:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7389531806095704064
2025-10-30 23:43:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7389725171429007360
2025-10-30 03:19:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7379530771038060547
2025-10-30 03:19:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7389380555110400002
2025-10-30 03:18:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7389463385542705152
2025-10-30 03:06:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7389490767611846656
2025-10-24 21:58:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7387602940204761088
2025-10-24 21:35:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7386130983462506496
2025-10-24 18:07:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7386670720740847616
2025-10-24 18:07:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7384919577740156929
2025-10-24 10:54:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7386156357793566720
2025-10-24 10:52:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7386733090393481216
2025-10-24 00:56:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7387216496248176640
2025-10-22 22:13:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7386124450922131456
2025-10-22 11:03:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A39683-7386385257870057472
2025-10-22 11:02:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7385055657865093120
2025-10-22 10:59:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7381719310278426624
2025-10-21 03:02:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7386094625389703168
2025-10-20 23:14:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7386095418235052032
2025-10-20 14:02:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7382166048512491520
2025-10-20 12:38:31,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7384297876941668352
2025-10-20 12:37:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7385504603141820416
2025-10-18 12:42:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7380848063835283456
2025-10-17 11:00:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7378470806407852032
2025-10-17 10:57:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7384320542973054976
2025-10-16 21:14:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7384277525826478081
2025-10-14 20:36:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7383863414793867264
2025-10-13 15:21:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7383472129343807488
2025-10-09 22:58:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7382154531234553856
2025-10-09 15:57:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7381619144972206083
2025-10-08 02:11:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7381372327332286464
2025-10-07 16:15:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7381333376185802752
2025-10-06 23:32:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7381099073346588674
2025-10-05 00:34:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7378203971498446848
2025-10-02 20:41:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AlyndaCourse%3A2485007
2025-10-02 18:13:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7379502319903657984
2025-10-02 18:13:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7378980075465211904
2025-10-02 15:44:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7372702480318648320?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7372702480318648320%2C7379533973443530752%29
2025-10-02 01:49:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7379295485272125440
2025-09-29 23:17:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7378510470955184128?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7378510470955184128%2C7378566008367747072%29
2025-09-29 23:02:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7378504059437232128
2025-09-29 22:28:10,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7378510470955184128
2025-09-29 15:52:26,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7378154594201149441
2025-09-29 11:22:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7376616428894031872
2025-09-29 11:21:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7376984598318166016
2025-09-29 01:19:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7375889983255224320
2025-09-29 01:13:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7377445218268270592
2025-09-28 02:14:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7376986010255159296
2025-09-27 22:40:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7377036074793103361
2025-09-27 00:15:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7377332622961618944
2025-09-24 21:37:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7376698758161637376
2025-09-24 01:32:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7376242749941063681
2025-09-19 16:45:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7374458719277027328
2025-09-18 22:55:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7374562219641982976
2025-09-18 13:12:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7374198695585771520
2025-09-16 17:05:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7372702480318648320?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7372702480318648320%2C7373722798218878977%29
2025-09-16 17:04:37,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7372702480318648320?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7372702480318648320%2C7373761277002915840%29
2025-09-15 13:49:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7373215500782391296
2025-09-13 18:20:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7372672792380706816
2025-09-10 01:45:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7371176748329222144
2025-09-09 17:48:32,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7371212275736567809
2025-09-08 21:05:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7370814723396792320
2025-09-08 01:50:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7368303195531436032
2025-09-08 01:49:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7364411783790460929
2025-09-07 20:12:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7370132225004077056
2025-09-07 15:44:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7370146448111468544
2025-09-06 12:54:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7369794291881160704
2025-09-06 12:54:15,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7369915258787991552
2025-09-03 01:30:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7368591959764021248?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7368591959764021248%2C7368798059096391681%29
2025-09-02 14:49:21,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7368649585767931904
2025-09-02 13:25:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7368591959764021248
2025-09-01 19:38:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7367195089846075392
2025-09-01 19:38:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358624318978772993
2025-09-01 19:35:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366173917176143872
2025-08-28 18:20:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7366832301579653120
2025-08-25 19:15:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7365744906172026881?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7365744906172026881%2C7365805467895283714%29
2025-08-21 18:27:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7364354540046835713
2025-08-20 22:29:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7363681990337810434
2025-08-18 12:27:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7357161952718045184
2025-08-17 22:59:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7362430541658288128
2025-08-12 12:28:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7360854252920950784
2025-08-11 11:03:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7360496301509144576
2025-08-08 14:47:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359564420370386944
2025-08-07 20:30:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7359305157966225411
2025-08-07 18:50:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7359199889186050048
2025-08-04 17:01:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7358132196156608512
2025-08-01 12:08:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7356907729287819264
2025-08-01 10:55:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355195006904635392
2025-07-30 18:45:47,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7356317787633410049
2025-07-30 10:47:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7353404708092317696
2025-07-29 23:43:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7356050304913608704
2025-07-28 20:54:38,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7355597965463351298?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7355597965463351298%2C7355698541979201537%29
2025-07-28 10:52:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7346601159291215872
